,MaritalStatus_Num,Gender_Num,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation_Num,EnglishOccupation_Num,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer
511,1,1,160000.0,3,5,1,4,0,4,68,1
512,1,1,170000.0,5,5,2,4,0,4,68,1
513,0,1,90000.0,4,1,1,4,0,3,69,1
514,0,1,90000.0,4,1,0,1,0,4,69,1
515,0,1,80000.0,5,1,0,1,1,4,70,1
516,1,0,120000.0,5,5,1,4,1,4,70,0
517,1,1,70000.0,0,0,3,3,0,2,42,1
518,1,0,70000.0,0,0,3,3,1,2,41,1
519,0,0,70000.0,0,0,3,3,1,2,40,1
520,0,1,80000.0,0,0,3,3,1,2,41,1
521,1,1,80000.0,0,0,3,3,0,2,41,1
522,1,0,80000.0,0,0,3,3,1,2,42,0
523,1,1,70000.0,0,0,3,3,1,3,43,0
524,0,1,70000.0,0,0,3,3,1,3,43,0
525,1,1,80000.0,0,0,3,3,1,3,44,0
526,0,0,80000.0,0,0,3,3,1,3,43,1
527,1,1,90000.0,0,0,3,3,1,2,43,1
528,0,0,90000.0,0,0,3,3,1,3,43,1
529,1,0,100000.0,0,5,1,4,1,2,44,1
530,0,1,100000.0,0,5,1,4,1,2,44,1
531,0,0,80000.0,0,0,3,3,0,3,45,0
532,0,1,110000.0,0,5,2,4,1,3,43,0
533,0,1,120000.0,0,5,0,3,1,4,43,1
534,1,0,120000.0,0,5,0,3,1,4,44,1
535,0,1,130000.0,4,5,1,4,1,4,43,1
536,0,0,90000.0,0,0,3,3,1,3,45,1
537,1,1,90000.0,0,0,3,3,0,3,44,1
538,0,0,100000.0,0,5,1,4,0,3,45,1
539,1,1,80000.0,0,0,3,3,1,4,46,0
540,1,0,130000.0,4,5,1,4,1,4,44,1
541,1,1,100000.0,0,5,1,4,1,3,46,1
542,0,0,100000.0,0,5,1,4,1,4,45,0
543,0,1,90000.0,0,0,3,3,0,4,46,0
544,0,1,100000.0,0,5,1,4,1,4,47,1
545,1,0,100000.0,0,5,0,3,1,4,47,1
546,0,0,110000.0,0,5,1,4,1,4,47,0
547,1,0,120000.0,0,5,0,3,1,4,46,1
548,0,1,110000.0,0,5,0,3,1,4,46,1
549,0,0,120000.0,0,5,0,4,1,4,45,1
550,0,0,90000.0,5,5,2,3,1,3,53,0
551,0,0,60000.0,1,0,4,3,1,0,45,1
552,1,1,70000.0,1,0,4,3,1,0,45,1
553,0,1,50000.0,1,1,3,1,1,1,47,1
554,0,0,50000.0,1,1,3,1,1,1,47,1
555,1,0,50000.0,2,2,3,1,1,0,48,1
556,1,0,50000.0,2,2,3,1,1,0,48,1
557,1,0,60000.0,1,0,4,3,1,0,46,1
558,0,1,60000.0,1,0,4,3,1,0,46,1
559,0,1,60000.0,1,0,4,3,1,0,46,1
560,0,1,70000.0,2,0,4,3,1,0,46,1
561,0,1,70000.0,2,0,4,3,1,0,45,1
562,0,0,70000.0,3,0,4,3,1,0,46,1
563,0,1,60000.0,1,0,4,3,1,0,47,1
564,1,0,70000.0,2,2,3,1,1,0,48,1
565,0,0,70000.0,2,2,3,1,1,0,49,1
566,1,1,70000.0,2,2,3,1,0,1,49,0
567,0,0,70000.0,2,2,3,1,1,1,49,1
568,1,0,40000.0,5,5,1,1,1,3,49,1
569,1,0,40000.0,0,0,3,3,0,1,50,1
570,0,1,60000.0,1,0,4,3,1,0,46,1
571,1,0,60000.0,2,0,4,3,1,0,47,1
572,0,0,70000.0,4,0,4,3,1,0,47,1
573,1,1,70000.0,4,0,4,3,1,0,47,1
574,0,0,70000.0,4,0,4,3,1,0,46,1
575,1,1,50000.0,2,2,3,1,1,1,49,1
576,1,0,50000.0,2,2,3,1,1,1,50,1
577,1,0,50000.0,2,2,3,1,0,1,50,1
578,0,1,60000.0,0,0,4,3,1,0,51,0
579,1,1,60000.0,0,0,4,3,1,0,51,1
580,0,1,70000.0,4,0,4,3,1,0,50,0
581,0,1,70000.0,4,0,4,3,1,0,51,1
582,0,0,70000.0,4,0,4,3,1,0,50,1
583,1,0,70000.0,5,0,4,3,1,0,48,1
584,0,0,70000.0,5,5,4,3,0,2,48,0
585,0,0,80000.0,3,0,4,3,1,0,47,1
586,1,0,40000.0,0,0,3,3,0,1,52,0
587,1,0,40000.0,0,0,3,3,0,1,51,0
588,0,0,80000.0,3,3,3,1,1,1,52,0
589,0,0,80000.0,3,3,3,1,1,2,51,0
590,1,0,80000.0,3,3,3,1,0,2,52,0
591,0,1,80000.0,4,4,3,1,1,0,52,0
592,0,0,50000.0,4,4,3,1,1,1,52,0
593,1,1,60000.0,0,0,4,3,1,0,52,1
594,1,1,40000.0,0,0,3,3,1,1,52,1
595,1,1,40000.0,0,0,3,3,0,1,53,0
596,1,0,40000.0,0,0,3,3,0,1,53,1
597,0,0,60000.0,5,5,3,1,1,3,52,0
598,1,0,60000.0,5,5,3,1,0,3,52,1
599,0,0,60000.0,4,2,3,1,1,2,52,1
600,0,1,60000.0,4,2,3,1,1,2,53,1
601,1,1,60000.0,4,2,3,1,1,2,53,1
602,1,1,60000.0,4,2,3,1,1,2,53,1
603,0,1,70000.0,4,2,3,3,1,2,53,1
604,1,1,70000.0,4,2,3,3,1,2,54,1
605,0,1,70000.0,4,2,3,3,1,2,54,1
606,0,0,70000.0,4,2,3,3,1,2,54,1
607,1,0,70000.0,0,0,3,3,1,1,49,1
608,1,0,70000.0,0,0,3,3,0,1,49,1
609,1,0,70000.0,4,2,3,3,0,2,54,1
610,1,0,60000.0,3,2,4,3,0,0,54,1
611,1,1,30000.0,0,0,1,0,0,1,38,0
612,0,1,40000.0,1,1,3,1,1,0,43,1
613,1,1,10000.0,0,0,0,0,1,2,45,0
614,1,0,30000.0,0,0,1,0,0,1,44,1
615,0,1,40000.0,1,1,3,1,1,0,43,1
616,0,1,40000.0,1,1,3,1,1,0,44,1
617,0,1,40000.0,1,1,3,1,1,0,44,1
618,1,0,30000.0,0,0,1,0,0,1,45,1
619,1,0,10000.0,0,0,0,0,0,2,46,1
620,1,0,30000.0,0,0,1,0,0,1,45,0
621,1,0,40000.0,1,1,2,2,0,1,44,1
622,1,1,40000.0,2,2,2,2,1,0,45,1
623,1,1,40000.0,2,2,2,2,1,0,45,0
624,1,1,40000.0,2,2,2,2,1,0,44,1
625,1,1,20000.0,0,0,0,0,0,2,46,0
626,1,1,20000.0,0,0,0,0,0,2,45,0
627,1,1,20000.0,0,0,0,0,0,2,46,0
628,1,1,20000.0,0,0,0,0,0,2,46,0
629,0,0,30000.0,0,0,1,0,0,1,46,1
630,1,0,30000.0,0,0,1,0,0,1,45,1
631,1,0,30000.0,0,0,1,0,0,1,45,1
632,1,1,30000.0,0,0,1,0,0,1,46,1
633,1,0,40000.0,2,2,2,2,1,0,47,0
634,1,0,40000.0,2,2,2,2,1,1,45,0
635,0,1,40000.0,2,2,2,2,0,1,45,0
636,1,1,40000.0,3,3,2,2,1,1,43,1
637,1,0,40000.0,3,3,2,2,1,1,42,1
638,1,0,40000.0,3,3,2,2,1,2,43,1
639,1,0,30000.0,0,0,4,1,1,0,43,1
640,0,1,60000.0,0,0,4,1,0,0,51,0
641,0,1,60000.0,0,0,4,1,1,0,51,0
642,0,0,60000.0,0,0,4,1,1,0,51,1
643,0,0,60000.0,0,0,4,1,1,0,51,1
644,1,1,10000.0,2,1,1,0,1,2,64,1
645,1,1,10000.0,2,1,1,0,1,2,64,1
646,1,0,10000.0,2,1,1,0,1,2,64,1
647,0,1,10000.0,2,1,1,0,1,2,63,1
648,0,1,20000.0,2,0,1,0,0,2,63,1
649,0,0,20000.0,2,0,1,0,0,2,64,0
650,0,0,20000.0,2,0,1,0,0,2,64,1
651,0,1,20000.0,2,0,1,0,0,2,64,0
652,1,0,20000.0,2,0,1,0,1,2,64,0
653,0,1,20000.0,2,0,1,0,0,2,64,0
654,0,1,20000.0,2,0,1,0,0,2,64,0
655,0,0,20000.0,2,0,0,0,0,2,63,0
656,0,1,20000.0,3,0,0,0,0,2,62,0
657,0,1,20000.0,3,0,0,0,0,2,63,0
658,0,1,20000.0,3,0,0,2,0,2,63,0
659,0,1,30000.0,1,0,1,0,1,1,63,0
660,0,1,30000.0,1,0,1,2,1,1,63,1
661,0,0,30000.0,1,0,1,2,1,1,63,1
662,0,1,40000.0,1,0,2,2,1,1,63,1
663,0,0,40000.0,1,0,2,2,1,1,63,1
664,0,0,30000.0,1,0,1,2,0,2,61,0
665,0,0,30000.0,1,0,1,2,0,2,61,0
666,0,1,30000.0,2,0,1,1,0,2,62,0
667,0,0,40000.0,1,0,2,2,1,1,62,1
668,0,0,30000.0,2,0,1,1,0,2,60,0
669,0,1,30000.0,2,0,1,1,0,2,61,0
670,1,1,30000.0,2,0,1,1,1,2,61,0
671,0,1,30000.0,2,0,1,1,1,2,61,0
672,0,0,30000.0,2,0,1,1,1,2,61,0
673,0,1,40000.0,1,0,2,2,1,1,60,0
674,0,1,30000.0,2,0,1,1,1,2,60,0
675,0,0,30000.0,2,0,1,1,0,2,60,0
676,0,0,30000.0,2,0,1,1,0,2,60,0
677,0,0,40000.0,1,0,2,2,1,1,60,0
678,0,1,40000.0,2,0,2,2,1,1,58,1
679,1,0,40000.0,2,0,2,2,1,1,59,1
680,0,1,40000.0,2,0,2,2,1,1,59,1
681,0,0,40000.0,2,0,2,2,1,1,59,1
682,1,0,80000.0,5,0,4,1,1,0,59,0
683,0,0,80000.0,4,0,4,1,1,0,59,0
684,0,1,80000.0,4,0,4,1,1,0,59,0
685,0,0,40000.0,2,0,2,2,1,1,58,0
686,0,0,60000.0,4,0,4,1,1,0,58,0
687,0,1,50000.0,0,0,4,1,1,0,45,0
688,0,0,50000.0,0,0,4,1,1,0,45,1
689,0,1,40000.0,0,0,4,1,1,0,44,0
690,1,1,40000.0,1,0,4,1,1,0,44,0
691,0,1,40000.0,1,0,4,1,0,0,44,0
692,0,1,40000.0,1,0,4,1,1,0,43,0
693,0,1,40000.0,1,0,4,1,1,0,44,0
694,0,0,40000.0,1,0,4,1,1,0,44,0
695,0,0,60000.0,1,0,4,1,1,0,46,0
696,0,1,60000.0,1,0,4,1,1,0,45,0
697,0,1,60000.0,1,0,4,1,1,0,46,0
698,0,1,60000.0,1,0,4,1,1,0,46,0
699,1,0,60000.0,1,0,4,1,1,0,45,0
700,0,1,60000.0,1,0,4,1,1,0,46,0
701,0,0,10000.0,1,0,4,0,1,0,53,0
702,0,0,10000.0,1,0,4,0,1,0,55,0
703,0,1,20000.0,1,0,4,2,1,0,54,0
704,0,1,20000.0,1,0,4,2,1,0,55,0
705,0,0,10000.0,1,0,3,0,1,0,56,0
706,0,0,10000.0,1,0,3,0,1,0,55,0
707,0,1,10000.0,1,0,3,0,1,0,56,0
708,0,0,20000.0,1,0,4,2,1,0,82,0
709,0,1,10000.0,0,0,3,0,1,0,38,0
710,0,1,10000.0,1,0,3,0,1,0,59,0
711,0,0,20000.0,1,0,3,0,1,0,58,0
712,0,0,10000.0,2,0,2,0,1,0,60,0
713,0,1,10000.0,2,0,2,0,1,0,60,0
714,0,1,10000.0,2,0,2,0,1,0,61,0
715,0,1,10000.0,2,0,2,0,1,1,62,1
716,0,0,10000.0,2,0,2,0,1,1,77,0
717,0,0,30000.0,1,0,3,2,1,0,76,0
718,0,1,10000.0,3,0,2,0,1,1,75,0
719,0,0,30000.0,1,0,3,2,1,0,74,1
720,0,1,40000.0,1,0,4,2,1,0,74,1
721,0,0,10000.0,0,0,2,0,1,1,36,1
722,0,1,10000.0,0,0,2,0,1,1,37,1
723,0,0,10000.0,0,0,2,0,0,1,38,0
724,1,1,10000.0,0,0,2,0,0,1,38,1
725,0,1,10000.0,0,0,2,0,1,1,39,0
726,1,1,10000.0,0,0,1,0,0,2,40,1
727,0,0,10000.0,0,0,1,0,0,2,39,1
728,1,1,10000.0,1,1,1,0,0,0,38,1
729,0,1,20000.0,0,0,3,2,1,0,38,1
730,1,1,20000.0,0,0,3,2,1,0,38,1
731,1,1,20000.0,1,0,2,0,1,0,74,0
732,0,0,20000.0,2,0,2,0,1,1,74,1
733,0,0,20000.0,2,0,2,0,1,1,74,1
734,0,1,30000.0,1,0,3,2,1,0,74,1
735,0,0,30000.0,1,0,3,2,1,0,74,1
736,1,0,30000.0,4,0,4,2,1,0,56,1
737,1,1,30000.0,4,0,4,2,1,0,56,1
738,0,0,10000.0,1,1,1,0,1,1,57,0
739,1,1,20000.0,1,1,2,0,0,0,57,0
740,0,1,30000.0,3,0,4,2,1,0,57,1
741,0,0,20000.0,2,0,2,0,1,1,57,1
742,1,0,30000.0,3,0,4,2,1,0,57,1
743,0,1,40000.0,1,1,3,1,1,0,41,1
744,0,1,20000.0,0,0,0,0,0,2,44,0
745,1,0,30000.0,0,0,2,2,0,1,43,1
746,1,1,20000.0,0,0,0,0,0,2,36,0
747,1,1,20000.0,0,0,0,0,1,2,36,0
748,1,0,20000.0,0,0,0,0,0,2,37,0
749,1,0,30000.0,0,0,1,0,0,1,38,0
750,0,0,70000.0,1,0,2,1,1,1,55,1
751,0,0,70000.0,1,0,2,1,1,1,55,1
752,0,0,70000.0,1,0,2,1,1,1,55,1
753,0,0,70000.0,1,0,2,1,1,1,54,1
754,0,0,40000.0,4,3,1,1,1,2,56,0
755,1,1,40000.0,4,3,1,1,1,3,56,0
756,0,1,40000.0,4,2,1,1,1,2,55,1
757,0,1,60000.0,1,0,2,1,1,1,56,1
758,0,0,60000.0,1,0,2,1,1,1,56,1
759,1,0,50000.0,0,0,2,1,0,1,50,0
760,1,0,50000.0,0,0,2,1,1,1,49,1
761,1,1,60000.0,0,0,4,3,1,1,50,1
762,1,0,60000.0,0,0,4,3,0,1,50,1
763,1,0,60000.0,0,0,4,3,0,1,50,1
764,0,1,60000.0,1,0,2,1,1,1,56,1
765,0,1,60000.0,1,0,2,1,0,1,56,1
766,0,1,60000.0,1,0,2,1,1,1,56,1
767,0,0,60000.0,1,0,2,1,1,1,57,1
768,1,0,60000.0,4,3,3,3,1,0,58,1
769,0,0,70000.0,1,0,4,3,1,1,57,1
770,0,1,70000.0,2,0,4,3,1,1,58,1
771,0,0,70000.0,5,5,4,3,1,3,58,0
772,0,0,70000.0,5,5,4,3,1,3,57,0
773,0,1,80000.0,1,0,4,3,1,0,58,0
774,0,0,80000.0,2,0,4,3,1,0,58,1
775,1,1,60000.0,3,2,3,3,0,0,59,1
776,0,0,60000.0,1,0,3,3,1,1,59,1
777,0,1,60000.0,1,0,3,3,1,1,59,1
778,0,1,60000.0,1,0,3,3,1,1,59,1
779,0,0,60000.0,1,0,3,3,1,1,59,1
780,0,0,80000.0,5,0,4,3,1,0,58,1
781,0,1,60000.0,2,2,3,3,1,1,49,1
782,0,0,80000.0,4,4,4,4,1,1,47,0
783,1,0,80000.0,4,4,4,4,1,1,47,1
784,1,0,60000.0,2,2,3,3,0,1,49,1
785,1,0,60000.0,2,2,3,3,0,1,48,1
786,0,1,60000.0,2,2,3,3,1,1,49,1
787,0,0,70000.0,5,5,3,3,0,3,50,1
788,0,1,70000.0,5,5,3,3,0,3,50,0
789,0,0,110000.0,1,0,4,4,0,0,47,1
790,1,0,110000.0,1,0,4,4,1,0,48,1
791,0,0,120000.0,1,0,4,4,0,0,48,1
792,0,0,70000.0,5,5,3,3,0,3,49,0
793,0,1,70000.0,5,5,3,3,1,4,49,0
794,0,1,80000.0,5,5,4,4,0,3,51,0
795,1,0,90000.0,0,0,3,3,1,0,50,1
796,0,0,90000.0,0,0,3,3,1,0,51,1
797,0,1,90000.0,2,0,3,3,1,0,50,1
798,0,1,100000.0,0,0,4,4,1,0,51,1
799,0,1,60000.0,2,2,3,3,1,1,52,0
800,0,1,60000.0,3,3,3,3,1,1,52,0
801,1,1,70000.0,0,0,3,3,0,1,52,0
802,0,1,60000.0,3,3,3,3,1,2,53,0
803,1,0,60000.0,3,3,3,3,1,2,53,0
804,1,1,60000.0,4,4,3,3,1,3,52,0
805,1,1,60000.0,4,4,3,3,1,3,53,0
806,1,1,60000.0,3,2,3,3,0,2,54,1
807,0,1,70000.0,0,0,3,3,0,1,54,0
808,1,0,90000.0,2,0,3,3,1,0,49,1
809,0,0,90000.0,2,0,3,3,1,0,49,1
810,0,0,60000.0,1,0,2,1,1,1,56,0
811,0,1,60000.0,1,0,2,1,0,1,56,1
812,0,1,120000.0,5,0,4,4,0,2,86,1
813,1,0,100000.0,0,0,4,4,0,1,51,0
814,1,0,100000.0,0,0,4,4,0,1,51,1
815,1,1,100000.0,0,0,4,4,1,1,51,1
816,0,0,100000.0,0,0,3,3,0,1,51,1
817,1,0,100000.0,0,0,3,3,0,1,51,1
818,0,0,60000.0,1,0,2,1,1,1,57,0
819,1,0,60000.0,1,0,2,1,1,1,57,1
820,0,1,60000.0,1,0,2,1,1,1,57,0
821,0,1,60000.0,1,0,2,1,1,1,57,0
822,0,1,60000.0,1,0,2,1,1,1,57,0
823,1,0,70000.0,0,0,3,3,0,1,52,1
824,1,0,80000.0,5,5,3,3,1,4,52,0
825,0,0,80000.0,5,5,3,3,1,4,52,0
826,1,1,70000.0,0,0,3,3,0,1,53,1
827,1,1,70000.0,0,0,3,3,0,1,53,0
828,1,0,70000.0,0,0,3,3,0,1,54,1
829,1,0,70000.0,0,0,3,3,0,2,53,1
830,1,1,60000.0,1,0,2,1,1,1,55,1
831,0,0,60000.0,1,0,2,1,1,1,55,1
832,0,1,70000.0,5,4,2,1,1,2,55,0
833,1,1,70000.0,5,4,2,1,1,2,54,0
834,1,1,60000.0,1,0,2,1,1,1,55,1
835,0,1,60000.0,1,0,2,1,1,1,56,0
836,0,0,70000.0,5,4,2,1,0,2,56,0
837,0,0,70000.0,5,4,2,1,1,3,57,0
838,0,1,70000.0,5,4,2,1,1,3,57,0
839,0,1,10000.0,2,1,1,1,0,2,67,0
840,0,1,30000.0,0,0,1,1,1,2,41,0
841,1,1,30000.0,0,0,1,1,0,2,41,0
842,1,1,40000.0,0,0,1,1,0,2,42,0
843,1,0,40000.0,0,0,1,1,1,2,40,0
844,0,1,40000.0,0,0,1,1,1,2,41,0
845,0,0,30000.0,0,0,1,1,0,2,37,0
846,1,0,30000.0,0,0,1,1,1,2,36,0
847,0,0,30000.0,2,0,2,2,0,2,80,0
848,0,0,40000.0,0,0,1,1,1,2,40,0
849,1,1,40000.0,0,0,1,1,1,2,40,0
850,1,1,30000.0,0,0,0,2,0,2,38,0
851,1,1,40000.0,0,0,1,1,0,2,38,1
852,1,0,40000.0,2,0,3,4,1,2,78,0
853,0,0,40000.0,2,0,3,4,1,2,76,1
854,1,0,60000.0,2,0,4,4,1,1,74,1
855,0,1,40000.0,0,0,1,1,1,2,40,0
856,1,0,40000.0,0,0,2,1,0,1,40,0
857,1,0,40000.0,0,0,2,1,1,1,40,0
858,1,1,40000.0,0,0,2,1,0,1,41,0
859,1,0,40000.0,0,0,2,1,0,1,41,0
860,1,1,40000.0,0,0,2,1,0,1,40,0
861,1,0,40000.0,0,0,1,1,0,2,41,1
862,1,0,30000.0,0,0,2,1,0,1,43,0
863,1,0,30000.0,0,0,2,1,1,1,43,0
864,1,0,30000.0,0,0,2,1,0,1,43,0
865,0,1,60000.0,0,0,2,1,0,1,43,1
866,1,0,60000.0,0,0,2,1,0,1,44,1
867,1,0,130000.0,0,0,4,4,0,2,50,1
868,1,1,150000.0,0,0,4,4,0,0,50,0
869,0,0,90000.0,4,4,3,4,1,1,48,0
870,1,1,90000.0,4,4,2,1,0,2,49,0
871,0,0,90000.0,4,4,2,1,1,3,48,0
872,1,0,130000.0,1,0,4,4,0,3,48,1
873,0,1,160000.0,1,0,4,4,1,1,49,1
874,1,1,40000.0,0,0,1,1,0,2,38,1
875,1,1,30000.0,0,0,2,1,0,1,37,0
876,1,0,30000.0,0,0,2,1,0,1,37,0
877,1,0,30000.0,0,0,2,1,1,1,38,0
878,0,0,30000.0,0,0,2,1,1,1,37,0
879,0,0,10000.0,5,0,1,1,1,4,72,0
880,1,1,60000.0,0,0,2,1,1,1,38,1
881,0,1,60000.0,0,0,2,1,0,1,38,0
882,0,1,40000.0,0,0,0,2,0,2,39,0
883,1,1,40000.0,0,0,2,1,0,1,38,0
884,0,1,10000.0,2,1,1,1,0,2,69,0
885,1,1,40000.0,0,0,2,1,1,1,39,0
886,1,0,20000.0,4,0,1,1,1,2,71,0
887,0,1,20000.0,4,0,1,1,0,2,71,0
888,0,0,60000.0,1,1,4,1,1,0,45,1
889,0,1,60000.0,1,1,4,1,1,0,45,1
890,0,0,60000.0,1,1,4,1,1,0,45,1
891,0,0,60000.0,1,1,4,1,1,0,45,1
892,1,0,90000.0,0,0,2,3,1,1,54,0
893,1,1,90000.0,0,0,2,3,0,2,53,1
894,0,0,100000.0,0,2,2,3,1,2,54,1
895,1,1,130000.0,3,2,3,4,0,4,54,0
896,0,0,130000.0,3,2,3,4,1,4,54,0
897,0,0,130000.0,3,2,3,4,1,4,54,0
898,0,0,150000.0,2,0,3,4,1,4,53,0
899,0,1,160000.0,1,1,3,4,1,4,53,0
900,0,1,80000.0,5,4,2,3,1,2,55,0
901,0,1,90000.0,5,4,2,3,1,4,55,0
902,0,1,90000.0,5,4,2,3,1,4,55,0
903,1,0,100000.0,1,2,2,3,0,3,54,0
904,0,1,110000.0,1,3,3,4,1,1,55,0
905,1,1,110000.0,1,3,3,4,0,3,55,0
906,0,1,110000.0,1,3,3,4,1,3,54,0
907,0,1,120000.0,1,3,1,3,1,4,54,1
908,1,0,130000.0,1,2,3,4,0,4,55,0
909,0,0,130000.0,1,2,3,4,1,4,55,1
910,0,0,130000.0,1,2,3,4,1,4,55,1
911,0,1,70000.0,5,4,2,3,1,3,56,0
912,0,0,80000.0,5,4,2,3,1,3,56,0
913,0,0,90000.0,4,3,2,3,1,1,56,0
914,0,0,110000.0,1,3,3,4,1,3,55,0
915,1,0,110000.0,1,3,3,4,1,3,56,1
916,1,0,130000.0,1,3,3,4,0,3,56,1
917,0,0,160000.0,1,2,3,4,1,4,56,1
918,1,0,160000.0,1,3,3,4,0,2,56,1
919,0,0,60000.0,2,0,1,3,0,2,61,0
920,0,0,60000.0,2,0,1,3,0,2,62,1
921,0,0,70000.0,4,3,1,3,1,0,62,0
922,0,0,70000.0,4,3,1,3,1,0,62,0
923,1,0,80000.0,2,0,0,1,0,2,62,0
924,0,1,80000.0,2,0,0,1,0,2,62,0
925,1,0,80000.0,2,0,0,1,0,2,63,0
926,0,1,40000.0,3,0,2,3,0,2,82,0
927,0,0,50000.0,2,0,4,4,1,2,82,0
928,0,1,50000.0,2,0,4,4,1,2,82,0
929,0,0,60000.0,2,0,4,4,1,2,82,0
930,0,0,120000.0,1,3,4,4,1,4,82,0
931,0,1,50000.0,2,0,4,4,1,2,80,0
932,0,1,60000.0,2,0,4,4,0,2,80,0
933,1,1,90000.0,4,0,3,4,1,2,81,0
934,0,0,130000.0,2,3,4,4,1,3,81,0
935,0,1,90000.0,4,3,1,3,1,2,57,0
936,0,1,120000.0,1,3,1,3,1,4,57,0
937,0,0,120000.0,4,4,1,3,0,2,57,0
938,1,1,80000.0,2,0,0,1,1,2,63,0
939,1,1,80000.0,2,0,0,1,1,2,63,0
940,0,1,70000.0,3,0,0,1,1,2,63,0
941,0,0,60000.0,2,0,0,1,1,2,63,1
942,0,0,60000.0,2,0,0,1,0,2,62,1
943,0,0,60000.0,2,0,0,1,0,2,63,1
944,0,1,60000.0,2,0,0,1,0,2,63,1
945,1,0,70000.0,3,0,4,4,1,2,64,1
946,1,0,70000.0,3,0,4,4,1,2,63,1
947,0,1,70000.0,3,0,4,4,1,2,64,1
948,0,1,60000.0,3,0,4,4,1,2,80,0
949,1,0,60000.0,3,0,4,4,1,2,79,0
950,0,0,60000.0,3,0,4,4,1,2,80,0
951,0,1,60000.0,3,0,4,4,1,2,79,0
952,0,1,70000.0,5,0,4,4,1,2,79,1
953,1,1,60000.0,3,0,4,4,1,2,78,0
954,0,1,60000.0,3,0,4,4,0,2,78,0
955,0,1,70000.0,5,0,4,4,1,2,77,1
956,0,0,70000.0,5,0,4,4,1,2,77,1
957,0,1,60000.0,3,0,4,4,0,2,76,1
958,0,0,70000.0,5,0,4,4,0,2,76,0
959,0,1,70000.0,5,0,4,4,1,2,77,0
960,1,1,70000.0,5,0,4,4,1,2,77,0
961,0,0,70000.0,5,0,4,4,1,2,77,0
962,0,0,80000.0,4,0,3,4,1,2,77,0
963,1,0,80000.0,4,0,3,4,1,2,77,0
964,0,0,50000.0,4,0,3,4,1,2,76,1
965,1,0,50000.0,4,0,3,4,0,2,76,1
966,1,1,50000.0,4,0,3,4,1,2,76,0
967,0,1,50000.0,4,0,3,4,1,2,76,0
968,1,0,70000.0,5,0,4,4,1,2,76,0
969,0,1,50000.0,4,0,3,4,1,2,75,1
970,0,0,50000.0,4,0,3,4,1,2,75,1
971,0,0,50000.0,4,0,3,4,1,2,75,1
972,0,1,20000.0,4,0,1,1,0,2,71,0
973,0,1,20000.0,4,0,1,1,0,2,71,0
974,1,1,10000.0,2,1,0,2,1,2,69,0
975,1,1,70000.0,0,0,2,1,0,2,39,1
976,0,0,20000.0,2,1,0,2,1,2,69,0
977,0,1,20000.0,2,1,0,2,1,2,68,0
978,1,1,40000.0,0,0,0,2,1,2,40,0
979,1,0,40000.0,0,0,2,1,1,2,39,0
980,0,1,40000.0,0,0,2,1,1,2,40,0
981,0,1,60000.0,0,0,2,1,1,2,40,0
982,0,1,70000.0,0,0,2,1,1,2,39,1
983,0,0,60000.0,0,0,2,1,1,2,41,0
984,0,0,60000.0,0,0,2,1,1,2,40,0
985,0,0,20000.0,2,1,0,2,1,2,68,0
986,1,1,30000.0,3,0,2,2,1,2,67,1
987,0,1,30000.0,3,0,2,2,0,2,67,0
988,0,1,30000.0,3,0,2,2,0,2,67,1
989,0,1,20000.0,2,1,0,2,1,2,66,0
990,0,0,30000.0,3,0,1,1,1,2,66,1
991,1,0,40000.0,0,0,0,2,1,2,37,0
992,1,0,60000.0,0,0,2,1,1,2,37,1
993,1,0,30000.0,3,0,1,1,1,2,64,1
994,0,0,30000.0,3,0,1,1,1,2,65,1
995,0,0,30000.0,3,0,1,1,1,2,64,1
996,0,1,30000.0,3,0,1,1,1,2,64,1
997,1,1,40000.0,3,0,2,1,1,2,64,1
998,0,1,40000.0,3,0,2,1,0,2,64,0
999,0,1,40000.0,3,0,2,1,1,2,64,1
1000,0,1,70000.0,2,0,2,1,1,2,63,1
1001,1,1,40000.0,0,0,2,1,1,2,41,0
1002,1,1,40000.0,0,0,1,1,1,2,42,0
1003,0,0,40000.0,0,0,1,1,1,2,42,0
1004,1,1,60000.0,0,0,2,1,0,2,41,1
1005,0,0,60000.0,0,0,2,1,1,2,41,0
1006,1,0,60000.0,0,0,2,1,0,2,42,1
1007,1,0,60000.0,0,0,2,1,0,2,41,1
1008,1,1,60000.0,0,0,2,1,1,2,41,0
1009,0,0,60000.0,0,0,2,1,0,2,44,0
1010,1,0,60000.0,0,0,2,1,0,2,44,0
1011,0,0,60000.0,0,0,2,3,0,2,43,0
1012,0,1,70000.0,0,0,2,3,1,2,44,1
1013,1,1,60000.0,0,0,2,3,0,2,41,0
1014,1,0,80000.0,2,0,1,1,1,2,62,1
1015,0,0,80000.0,2,0,1,1,1,2,61,1
1016,0,1,80000.0,2,0,1,1,1,2,62,1
1017,1,0,80000.0,2,0,1,1,0,2,61,1
1018,0,1,80000.0,2,0,1,1,1,2,61,1
1019,1,0,60000.0,0,0,2,3,0,2,41,0
1020,1,1,70000.0,2,0,1,3,1,2,60,1
1021,1,0,70000.0,2,0,1,3,1,2,60,1
1022,1,0,70000.0,2,0,1,3,0,2,59,1
1023,0,1,100000.0,1,1,3,4,1,2,59,0
